,author,publishedAt,source,url,urlToImage,char,transgender,new,year,woman,people,state,gender,school,news,right,court,week,political,trans,care,genderaffirming,child,ohio,site,said,story,online,republican,medical,ban,gov,medium,president,group,tuesday,time,life,lgbtq,student,wednesday,city,social,say,public,minor,brianna,parent,light,florida,campaign,world,mike,bud,house,commentator,discussing,department,sport,according,mediagazer,day,law,legal,supreme,case,american,autogenerated,memeorandum,sister,humanedited,summary,nowunlike,techmeme,person,bathroom
31,MEGAN JANETSKY,2024-01-16T13:10:37Z,associated-press,https://apnews.com/article/mexico-transgender-killings-lgbtq-violence-samantha-gomez-266056d1f8a811b30ce69ef69741c26a,https://dims.apnews.com/dims4/default/8c464d7/2147483647/strip/true/crop/4463x2510+0+232/resize/1440x810!/quality/90/?url=https%3A%2F%2Fassets.apnews.com%2Fc0%2F0a%2F7e37d6d2cc152b96f262dc0ae233%2F7f5627059bf84083a36c1c47405e5552,0.0446379238679012,0.09922203066400755,0.0,0.0,0.0,0.14936881199646232,0.0,0.0,0.0,0.0,0.17485299007612712,0.0,0.17118768670305703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18479836611040787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18984935855097249,0.0,0.0,0.0,0.0,0.0,0.0,0.19166877068984986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.207038107100501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,,2024-02-08T16:38:43Z,bbc-news,https://www.bbc.co.uk/sport/68239218,https://ichef.bbci.co.uk/live-experience/cps/624/cpsprodpb/EC5D/production/_132590506_gettyimages-1174600003.jpg,0.03872134520871294,0.0,0.12657202253808386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16962786620075476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Education Desk,2024-01-15T04:53:23Z,,https://indianexpress.com/article/education/maharashtra-mht-cet-2024-registration-begins-pcm-pcb-groups-cetcell-mahacet-org-9106780/,https://images.indianexpress.com/2024/01/mht-cet-application.jpg,0.029000004841787445,0.0,0.0,0.0,0.0,0.0,0.10050962269468781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12333979361319496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Kierra Frazier,2024-01-22T16:26:33Z,politico,https://www.politico.com/news/2024/01/22/governor-burgum-north-dakota-00136944,https://static.politico.com/89/a0/47dbc3d44681a0d13391a0b4509f/north-dakota-budget-voided-58089.jpg,0.03840400533077829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1759324145051389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Taiyler S. Mitchell,2024-01-17T02:28:25Z,,https://www.huffpost.com/entry/club-q-shooter-expected-plead-guilty-74-federal-charges-including-50-hate-crimes_n_65a725e0e4b076abd7a9736b,https://img.huffingtonpost.com/asset/65a729252400003b0027f5f7.jpeg?cache=au2HnfCYuR&ops=1200_630,0.03416794999176395,0.0,0.0,0.0,0.0,0.11433385911333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14671222145756982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15293221342750718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,"Susan M. Shaw, Contributor, 
 Susan M. Shaw, Contributor
 https://www.forbes.com/sites/susanmshaw/",2024-02-04T19:22:06Z,,https://www.forbes.com/sites/susanmshaw/2024/02/04/transgender-swimmer-lia-thomas-body-is-not-the-problem/,https://imageio.forbes.com/specials-images/imageserve/65bfe0b00e4846ef272779e4/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,0.03662950717154649,0.08142076890803113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,"Ty Roush, Forbes Staff, 
 Ty Roush, Forbes Staff
 https://www.forbes.com/sites/tylerroush/",2024-02-01T20:02:14Z,,https://www.forbes.com/sites/tylerroush/2024/02/01/10-oregon-lawmakers-barred-from-reelection-after-record-breaking-walkout-heres-what-to-know/,"https://imageio.forbes.com/specials-images/imageserve/65bbf829b0a00411a9ecf477/0x0.jpg?format=jpg&crop=2323,1307,x0,y53,safe&height=900&width=1600&fit=bounds",0.0394018956086112,0.0,0.12879660022488493,0.12821375375916405,0.0,0.0,0.13656099999578117,0.0,0.0,0.0,0.0,0.16040724131908093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18275253811355113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,Tim Cushing,2024-01-18T19:15:42Z,,https://www.techdirt.com/2024/01/18/ousted-prosecutors-first-amendment-lawsuit-against-ron-desantis-revived-by-appeals-court/,https://www.techdirt.com/wp-content/themes/techdirt/assets/images/td-rect-logo-white.png,0.039457924969419154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18076052097797782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,Express News Service,2024-01-17T10:04:42Z,,https://indianexpress.com/article/cities/mumbai/stereotypical-remarks-on-transgenders-uncalled-for-bombay-hc-9113464/,https://images.indianexpress.com/2024/01/Untitled-design-14-1.jpg,0.04021364980250993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1637119364070003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,Christa Lesté-Lasserre,2024-01-31T19:00:57Z,new-scientist,https://www.newscientist.com/article/2415082-strap-that-tracks-heart-rate-in-pregnancy-may-predict-premature-births/,https://images.newscientist.com/wp-content/uploads/2024/01/31164046/SEI_189439686.jpg,0.03047483334699122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,"Jamie Wareham, Contributor, 
 Jamie Wareham, Contributor
 https://www.forbes.com/sites/jamiewareham/",2024-02-06T14:00:00Z,,https://www.forbes.com/sites/jamiewareham/2024/02/06/my-child-wants-to-explore-their-gender-identitywhat-should-i-do/,"https://imageio.forbes.com/specials-images/imageserve/65a524935363889c1ab79ebd/0x0.jpg?format=jpg&crop=1287,724,x0,y43,safe&height=900&width=1600&fit=bounds",0.03718727013354216,0.0,0.0,0.0,0.0,0.0,0.0,0.13552030384501756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14785249646382345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Reuters,2024-02-07T16:02:10Z,,https://indianexpress.com/article/world/uk-pm-sunak-transgender-jibe-visit-murdered-girls-mother-flak-9149546/,https://images.indianexpress.com/2024/02/rishi-sunak-new-1600.jpg,0.0413828348719857,0.0,0.0,0.0,0.13983138478865345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18128714120948397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,aol.com,2024-01-26T18:28:10Z,,https://biztoc.com/x/4b32d1c83d338310,https://c.biztoc.com/p/4b32d1c83d338310/s.webp,0.04075180715518229,0.09058389613126372,0.0,0.0,0.13769916064901688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15848427543155835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1749823491777659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18041564225008985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18668791878624916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,SEAN MURPHY Associated Press,2024-01-30T18:06:47Z,abc-news,https://abcnews.go.com/US/wireStory/oklahoma-asks-teachers-return-50000-bonuses-state-paid-106800369,https://i.abcnewsfe.com/a/4a1b3d4f-4803-45a9-ab9f-866cbdc818b5/wirestory_cdd78068c3efc4b22b01cf86d54bfacb_16x9.jpg?w=1600,0.0378180948885219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15036058631607663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1623854142178746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,Gary Leff,2024-02-05T22:04:06Z,,https://viewfromthewing.com/flight-attendant-crowned-thailands-transgender-beauty-queen/,https://viewfromthewing.com/wp-content/uploads/2024/02/IMG_6586.jpg,0.03262005315380672,0.0725084778554408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15129722606427784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Kylie Cheung,2024-02-08T21:20:00Z,,https://jezebel.com/missouri-gop-candidate-torches-books-in-bizarre-stunt-f-1851239901,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/8deb0e49b9b0bd29ad706a413ef229a7.png",0.037807677824805604,0.0,0.0,0.0,0.0,0.0,0.3931070481399934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Sarah Guinevere Smit,2024-01-29T17:00:00Z,,https://www.rockpapershotgun.com/baldurs-gate-3s-nocturne-is-a-landmark-in-trans-representation-but-for-her-voice-actor-its-just-the-beginning,https://assetsio.reedpopcdn.com/baldurs-gate-3-nocturne.jpg?width=1200&height=630&fit=crop&enable=upscale&auto=webp,0.03716694140205957,0.0,0.0,0.0,0.0,0.0,0.0,0.27089244108047167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,"Donna Lopiano, Contributor, 
 Donna Lopiano, Contributor
 https://www.forbes.com/sites/donnalopiano/",2024-01-17T05:14:17Z,,https://www.forbes.com/sites/donnalopiano/2024/01/17/listen-to-the-voices-of-female-athletes/,https://imageio.forbes.com/specials-images/imageserve/65a760b1f0dedec5cb8a7975/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,0.03967039378804296,0.08818010982183984,0.0,0.0,0.26809019322397476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36346772183715975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,"Francisco M. Torres, MD",2024-01-18T16:00:03Z,,https://www.kevinmd.com/2024/01/lessons-from-treating-a-transgender-patient.html,https://www.kevinmd.com/wp-content/uploads/shutterstock_139022972-21.jpg,0.04029915861359843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17303874199350974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18037486965209723,0.0
50,Camilla Vivian,2024-01-19T12:01:41Z,,https://www.ilfattoquotidiano.it/2024/01/19/transgender-in-italia-discriminazioni-anche-nellaccesso-alla-salute-cosi-si-muore-di-piu/7412976/,https://st.ilfattoquotidiano.it/wp-content/uploads/2022/12/09/20277923_medium-1.jpg,0.029640491318637604,0.06588545083811467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,,2024-01-24T06:00:00Z,,https://www.americanthinker.com/articles/2024/01/the_transgender_suicide_scam.html,https://www.americanthinker.com/images/bucket/2024-01/251669.jpg,0.040077378081674365,0.0,0.0,0.0,0.0,0.0,0.13890211989816903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17742982240691776,0.0,0.0,0.17938220290883483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18359829481883397,0.0,0.0,0.1858855380491312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Patrick Hipes,2024-01-16T04:18:38Z,,http://deadline.com/2024/01/glaad-emmy-governors-award-speech-sarah-kate-ellis-1235793244/,https://deadline.com/wp-content/uploads/2024/01/GLAAD-Emmys.jpg?w=1024,0.03598441114386402,0.07998683712326979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Brian Stelter,2024-01-22T17:42:14Z,,https://www.theatlantic.com/ideas/archive/2024/01/ron-desantis-budweiser-churchill-quote/677214/?utm_source=feed,,0.03629208230091035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15583293750344862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16625749349902452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Tim Teeman,2024-01-25T19:07:44Z,,https://www.thedailybeast.com/trans-veterans-file-lawsuit-against-va-over-gender-confirmation-surgery,"https://img.thedailybeast.com/image/upload/c_crop,d_placeholder_euli9k,h_1688,w_3000,x_0,y_0/dpr_2.0/c_limit,w_740/fl_lossy,q_auto/v1706206021/240125-Teeman-Trans-VA-lawsuit-tease_1_qsvoo5",0.040357790890840906,0.17941613849035404,0.0,0.0,0.0,0.0,0.0,0.14707452481453445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18063730166628444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Bruce Gil,2024-02-09T16:57:00Z,,https://qz.com/uber-eats-super-bowl-ad-backlash-food-allergy-1851242678,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/0e269edad1c31fc58f9643c487b995cd.jpg",0.037611616700248464,0.0,0.0,0.12238818685250791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,pbs.org,2024-01-21T17:40:06Z,,https://biztoc.com/x/556e62f193e082a0,https://c.biztoc.com/p/556e62f193e082a0/s.webp,0.0406031009757911,0.0902533491924064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1602232018783349,0.16143346424422247,0.0,0.1743438264121856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1743438264121856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17787133537156774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1838147543425147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Keegan Kelly,2024-02-07T21:05:00Z,,https://www.cracked.com/article_41048_ten-years-ago-south-park-rolled-out-a-tolerant-cartman-in-the-stick-of-truth.html,https://s3.crackedcdn.com/phpimages/article/4/7/4/1022474.jpg,0.04078938574058535,0.0,0.0,0.0,0.0,0.13649071377438912,0.0,0.14864737124733984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18058200946405228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18918794786501406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Kerry Breen,2024-02-07T20:27:10Z,cbs-news,https://www.cbsnews.com/news/survey-90000-trans-people-shows-vast-improvement-in-life-satisfaction-after-transition/,https://assets3.cbsnewsstatic.com/hub/i/r/2023/03/07/53975307-247e-407a-9091-842233b70ecf/thumbnail/1200x630/4475d6ab086ead55bc6e7ec08aa6f0f9/gettyimages-1326163994.jpg?v=39487f160c45192867463e7cb2b51dad,0.04423997961815021,0.09833747257684815,0.0,0.0,0.0,0.14803719854593464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19184000227188583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,Mike Howell,2024-01-26T22:05:27Z,,https://www.dailysignal.com/2024/01/26/the-transgender-administrative-state/,https://first-heritage-foundation.s3.amazonaws.com/live_files/2024/01/240126_LGBTAgenda_Howell.jpg,0.03839083606103916,0.0,0.0,0.0,0.0,0.0,0.13305682079985576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3329521460334386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17806307595319892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Texas Tribune,2024-01-30T15:18:49Z,,https://www.texastribune.org/2024/01/26/texas-attorney-general-trans-documents-georgia-ken-paxton/,https://crooksandliars.com/files/primary_image/24/01/53385846617_4f00d72e70_z.jpg,0.037322997115985614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14727964017291567,0.1483921320197463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16025953619285402,0.0,0.0,0.0,0.0,0.0,0.0,0.16184555041220536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Ben Hunte, chloe angyal",2024-01-24T16:45:36Z,vice-news,https://www.vice.com/en/article/qjvavd/ron-desantis-drops-out-presidential-race-florida-lgbtq-rights-impact,https://video-images.vice.com/articles/65b1379017cea5454c715e98/lede/1706114696990-gettyimages-1941275777.jpeg?image-resize-opts=Y3JvcD0xeHc6MC44NDI1eGg7MHh3LDB4aCZyZXNpemU9MTIwMDoqJnJlc2l6ZT0xMjAwOio,0.04154228800175581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17349109281718125,0.0,0.0,0.0,0.0,0.178376559279584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1903091870044964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
